trip_id,sol,trip_index,crew_served,route_km,payload_kg,terrain_risk_score,energy_kwh,dust_storm_flag,battery_soh
2650,618,0,100,4.43,219.6,0.887,21.5,0,0.7307
2651,618,1,100,3.66,186.5,0.894,19.58,0,0.7307
2652,618,2,100,1.82,135.0,0.83,19.57,0,0.7307
2653,618,3,100,2.01,41.7,0.745,16.32,0,0.7306
2654,619,0,100,4.29,62.9,0.824,17.23,0,0.7303
2655,619,1,100,4.33,155.1,0.852,16.12,0,0.7302
2656,619,2,100,3.9,89.6,0.506,16.67,0,0.7302
2657,619,3,100,2.72,147.3,0.173,14.34,0,0.7302
2658,620,0,100,3.57,195.2,0.739,17.58,0,0.7298
2659,620,1,100,3.45,206.1,0.782,17.5,0,0.7298
2660,620,2,100,1.64,155.6,0.639,19.37,0,0.7298
2661,620,3,100,6.24,218.6,0.472,19.36,0,0.7298
2662,621,0,100,5.79,156.4,0.864,17.19,0,0.7294
2663,621,1,100,1.35,197.2,0.466,16.64,0,0.7294
2664,621,2,100,3.04,185.0,0.417,13.85,0,0.7294
2665,621,3,100,2.49,176.6,0.437,15.25,0,0.7294
2666,622,0,100,6.36,186.9,0.5,16.21,0,0.729
2667,622,1,100,2.69,154.9,0.171,11.88,0,0.729
2668,622,2,100,2.67,127.3,0.281,12.25,0,0.7289
2669,622,3,100,6.26,156.2,0.12,12.58,0,0.7289
2670,623,0,100,4.98,69.1,0.465,13.3,0,0.7286
2671,623,1,100,1.52,83.4,0.105,11.43,0,0.7285
2672,623,2,100,2.11,152.3,0.549,19.62,0,0.7285
2673,623,3,100,3.52,217.4,0.758,16.64,0,0.7285
2674,623,4,100,1.33,111.5,0.292,15.93,0,0.7285
2675,623,5,100,3.49,184.2,0.287,12.62,0,0.7285
2676,624,0,100,3.27,70.2,0.532,13.36,0,0.7281
2677,624,1,100,2.23,51.3,0.447,11.52,0,0.7281
2678,624,2,100,3.61,119.8,0.556,17.23,0,0.728
2679,624,3,100,5.19,146.3,0.227,14.91,0,0.728
2680,625,0,100,2.87,160.9,0.479,16.09,0,0.7277
2681,625,1,100,6.01,115.8,0.465,15.11,0,0.7276
2682,625,2,100,6.16,118.1,0.317,13.3,0,0.7276
2683,625,3,100,6.04,122.2,0.692,17.56,0,0.7276
2684,626,0,100,5.14,97.3,0.632,15.11,0,0.7272
2685,626,1,100,1.11,138.3,0.209,11.51,0,0.7272
2686,626,2,100,5.03,132.9,0.316,11.63,0,0.7272
2687,626,3,100,4.26,186.3,0.542,16.67,0,0.7272
2688,627,0,100,1.24,118.8,0.273,13.82,0,0.7268
2689,627,1,100,2.89,118.4,0.481,18.0,0,0.7268
2690,627,2,100,4.33,86.1,0.256,15.53,0,0.7268
2691,627,3,100,0.96,176.8,0.105,11.33,0,0.7267
2692,628,0,100,5.14,41.6,0.18,14.93,0,0.7264
2693,628,1,100,5.63,168.2,0.388,15.34,0,0.7263
2694,628,2,100,5.93,199.2,0.449,15.59,0,0.7263
2695,628,3,100,3.28,214.3,0.574,22.02,0,0.7263
2696,629,0,100,5.08,204.3,0.827,21.55,0,0.7259
2697,629,1,100,5.71,108.6,0.455,16.43,0,0.7259
2698,629,2,100,6.12,148.1,0.639,16.54,0,0.7259
2699,629,3,100,3.88,192.4,0.417,14.32,0,0.7259
2700,630,0,100,4.97,112.5,0.557,15.34,0,0.7255
2701,630,1,100,3.62,149.1,0.793,15.82,0,0.7255
2702,630,2,100,2.24,108.9,0.172,14.1,0,0.7255
2703,630,3,100,6.17,146.2,0.319,12.68,0,0.7254
2704,630,4,100,6.17,142.9,0.462,15.75,0,0.7254
2705,630,5,100,5.22,175.3,0.194,12.04,0,0.7254
2706,631,0,100,5.63,84.6,0.187,12.7,0,0.725
2707,631,1,100,6.08,152.8,0.707,18.72,0,0.725
2708,631,2,100,6.22,53.2,0.103,12.89,0,0.725
2709,631,3,100,0.86,40.9,0.387,15.21,0,0.725
2710,632,0,100,3.02,209.3,0.876,19.63,0,0.7246
2711,632,1,100,6.23,163.6,0.345,10.87,0,0.7246
2712,632,2,100,4.85,145.9,0.27,12.19,0,0.7246
2713,632,3,100,2.95,108.9,0.874,19.11,0,0.7245
2714,633,0,100,6.12,174.4,0.641,15.66,0,0.7242
2715,633,1,100,4.3,162.6,0.588,15.73,0,0.7241
2716,633,2,100,4.85,55.9,0.511,14.37,0,0.7241
2717,633,3,100,3.14,150.7,0.247,14.61,0,0.7241
2718,634,0,100,1.7,102.3,0.439,18.39,0,0.7237
2719,634,1,100,0.84,80.2,0.368,11.99,0,0.7237
2720,634,2,100,1.71,203.4,0.752,16.8,0,0.7237
2721,634,3,100,4.47,53.1,0.204,11.21,0,0.7237
2722,635,0,100,2.41,167.6,0.638,17.54,0,0.7233
2723,635,1,100,5.82,118.4,0.716,18.47,0,0.7233
2724,635,2,100,2.43,108.1,0.709,18.04,0,0.7233
2725,635,3,100,6.12,47.4,0.45,12.93,0,0.7232
2726,636,0,100,4.36,132.9,0.86,19.4,0,0.7229
2727,636,1,100,2.64,84.4,0.276,15.45,0,0.7229
2728,636,2,100,6.35,146.5,0.206,13.48,0,0.7228
2729,636,3,100,4.04,118.8,0.159,13.51,0,0.7228
2730,637,0,100,4.31,197.6,0.375,17.84,0,0.7225
2731,637,1,100,3.52,117.7,0.817,20.24,0,0.7224
2732,637,2,100,5.77,89.4,0.571,18.6,0,0.7224
2733,637,3,100,5.2,156.8,0.899,20.06,0,0.7224
2734,637,4,100,3.95,165.8,0.845,18.99,0,0.7224
2735,637,5,100,2.96,161.6,0.229,13.02,0,0.7224
2736,638,0,100,5.69,192.8,0.123,12.37,0,0.722
2737,638,1,100,5.28,186.9,0.879,18.31,0,0.722
2738,638,2,100,4.99,139.0,0.722,17.82,0,0.7219
2739,638,3,100,3.63,162.2,0.155,16.05,0,0.7219
2740,639,0,100,5.39,202.4,0.814,17.26,0,0.7216
2741,639,1,100,6.36,98.3,0.643,18.21,0,0.7215
2742,639,2,100,5.71,197.1,0.316,15.98,0,0.7215
2743,639,3,100,1.91,65.5,0.297,11.8,0,0.7215
2744,640,0,100,2.71,65.9,0.389,15.58,0,0.7211
2745,640,1,100,6.07,90.3,0.741,17.94,0,0.7211
2746,640,2,100,5.9,145.5,0.105,13.67,0,0.7211
2747,640,3,100,5.89,116.2,0.81,18.12,0,0.7211
2748,641,0,100,1.89,163.7,0.118,13.56,0,0.7207
2749,641,1,100,6.24,65.8,0.896,20.19,0,0.7207
2750,641,2,100,5.92,63.8,0.348,15.6,0,0.7206
2751,641,3,100,4.37,113.0,0.711,17.08,0,0.7206
2752,642,0,100,2.35,139.9,0.655,14.72,0,0.7203
2753,642,1,100,1.62,44.6,0.196,10.57,0,0.7202
2754,642,2,100,1.08,57.3,0.509,16.15,0,0.7202
2755,642,3,100,4.29,131.4,0.522,16.51,0,0.7202
2756,643,0,100,6.07,216.2,0.28,14.97,0,0.7198
2757,643,1,100,2.27,98.6,0.823,16.92,0,0.7198
2758,643,2,100,5.72,190.4,0.256,15.4,0,0.7198
2759,643,3,100,5.2,183.7,0.277,16.82,0,0.7198
2760,644,0,100,5.13,60.6,0.797,16.18,0,0.7194
2761,644,1,100,6.37,210.5,0.68,19.46,0,0.7194
2762,644,2,100,5.66,109.6,0.502,17.7,0,0.7194
2763,644,3,100,5.59,103.7,0.685,15.6,0,0.7193
2764,644,4,100,1.71,143.8,0.701,18.45,0,0.7193
2765,644,5,100,3.19,73.5,0.538,17.23,0,0.7193
2766,645,0,100,3.77,152.9,0.831,18.16,0,0.7189
2767,645,1,100,3.17,211.6,0.341,13.82,0,0.7189
2768,645,2,100,6.15,133.7,0.513,14.75,0,0.7189
2769,645,3,100,6.02,194.8,0.675,17.23,0,0.7189
2770,646,0,100,2.23,212.5,0.709,20.59,0,0.7185
2771,646,1,100,1.64,80.6,0.626,15.07,0,0.7185
2772,646,2,100,2.18,106.0,0.53,17.22,0,0.7185
2773,646,3,100,1.7,76.9,0.53,17.71,0,0.7184
2774,647,0,100,2.57,89.2,0.493,16.29,0,0.7181
2775,647,1,100,2.01,118.8,0.46,14.96,0,0.718
2776,647,2,100,5.86,131.7,0.595,16.84,0,0.718
2777,647,3,100,2.89,67.7,0.839,16.92,0,0.718
2778,648,0,100,4.7,62.1,0.251,15.25,0,0.7176
2779,648,1,100,1.92,101.9,0.738,18.19,0,0.7176
2780,648,2,100,5.55,201.2,0.416,15.91,0,0.7176
2781,648,3,100,4.3,121.3,0.184,13.41,0,0.7176
2782,649,0,100,6.29,111.5,0.491,17.23,0,0.7172
2783,649,1,100,1.94,145.8,0.668,16.15,0,0.7172
2784,649,2,100,1.75,201.7,0.661,16.55,0,0.7172
2785,649,3,100,4.42,118.2,0.746,20.68,0,0.7172
2786,650,0,100,6.45,84.1,0.49,16.73,0,0.7168
2787,650,1,100,1.76,209.7,0.408,15.78,0,0.7168
2788,650,2,100,2.66,151.0,0.521,16.92,0,0.7167
2789,650,3,100,1.34,96.6,0.783,17.69,0,0.7167
2790,651,0,100,5.67,215.7,0.603,16.19,0,0.7164
2791,651,1,100,1.35,154.3,0.449,18.77,0,0.7163
2792,651,2,100,4.92,198.9,0.499,16.49,0,0.7163
2793,651,3,100,5.76,160.3,0.17,13.85,0,0.7163
2794,651,4,100,2.03,100.9,0.55,14.89,0,0.7163
2795,651,5,100,2.96,94.5,0.857,18.77,0,0.7163
2796,652,0,100,2.23,86.2,0.51,15.43,0,0.7159
2797,652,1,100,3.85,214.4,0.455,16.5,0,0.7159
2798,652,2,100,1.53,99.6,0.219,14.18,0,0.7158
2799,652,3,100,2.86,49.7,0.783,17.72,0,0.7158
2800,653,0,100,3.49,217.6,0.273,15.09,0,0.7154
2801,653,1,100,5.8,66.6,0.831,20.21,0,0.7154
2802,653,2,100,1.89,136.4,0.734,18.81,0,0.7154
2803,653,3,100,0.95,170.7,0.177,13.91,0,0.7154
2804,654,0,100,4.98,130.9,0.469,14.11,0,0.715
2805,654,1,100,5.12,129.3,0.262,17.06,0,0.715
2806,654,2,100,4.51,217.8,0.834,18.67,0,0.715
2807,654,3,100,5.12,92.7,0.314,14.44,0,0.715
2808,655,0,100,2.0,163.5,0.74,17.71,0,0.7146
2809,655,1,100,4.62,85.7,0.354,15.14,0,0.7146
2810,655,2,100,3.33,90.4,0.217,14.05,0,0.7146
2811,655,3,100,5.57,147.4,0.555,14.4,0,0.7145
2812,656,0,100,6.12,170.8,0.855,21.08,0,0.7142
2813,656,1,100,4.1,62.1,0.844,16.79,0,0.7141
2814,656,2,100,4.32,173.4,0.378,17.39,0,0.7141
2815,656,3,100,3.62,90.3,0.313,13.6,0,0.7141
2816,657,0,100,3.33,65.5,0.454,14.98,0,0.7137
2817,657,1,100,4.26,40.1,0.792,21.27,0,0.7137
2818,657,2,100,6.28,63.4,0.3,14.94,0,0.7137
2819,657,3,100,5.11,197.7,0.632,18.58,0,0.7137
2820,658,0,100,6.32,51.1,0.229,14.88,0,0.7133
2821,658,1,100,3.29,142.1,0.26,12.9,0,0.7133
2822,658,2,100,2.41,41.5,0.416,14.58,0,0.7133
2823,658,3,100,2.28,69.4,0.297,13.5,0,0.7132
2824,658,4,100,1.78,141.9,0.226,15.62,0,0.7132
2825,658,5,100,5.37,140.2,0.855,17.37,0,0.7132
2826,659,0,100,5.28,113.8,0.697,17.11,0,0.7128
2827,659,1,100,4.05,109.6,0.841,21.57,0,0.7128
2828,659,2,100,2.58,200.9,0.709,16.45,0,0.7128
2829,659,3,100,6.28,199.5,0.855,20.24,0,0.7128
2830,660,0,100,1.87,110.4,0.119,14.26,0,0.7124
2831,660,1,100,6.24,66.5,0.492,15.2,0,0.7124
2832,660,2,100,3.51,91.7,0.81,20.53,0,0.7124
2833,660,3,100,0.8,191.1,0.791,16.06,0,0.7123
2834,661,0,100,1.32,177.7,0.517,16.32,0,0.712
2835,661,1,100,2.89,154.5,0.74,18.46,0,0.712
2836,661,2,100,3.88,207.3,0.796,15.05,0,0.7119
2837,661,3,100,2.97,194.3,0.547,18.34,0,0.7119
2838,662,0,100,3.94,188.6,0.3,12.18,0,0.7115
2839,662,1,100,4.25,100.2,0.292,16.38,0,0.7115
2840,662,2,100,3.88,129.8,0.384,14.9,0,0.7115
2841,662,3,100,1.53,49.4,0.132,12.62,0,0.7115
2842,663,0,100,1.07,117.4,0.179,11.89,0,0.7111
2843,663,1,100,1.13,163.0,0.358,15.13,0,0.7111
2844,663,2,100,3.13,187.7,0.752,18.24,0,0.7111
2845,663,3,100,4.24,96.0,0.837,17.44,0,0.711
2846,664,0,100,4.48,119.4,0.454,17.32,0,0.7107
2847,664,1,100,5.91,94.1,0.428,14.92,0,0.7107
2848,664,2,100,4.45,144.1,0.83,17.26,0,0.7106
2849,664,3,100,2.55,131.7,0.405,14.33,0,0.7106
2850,665,0,100,3.6,158.6,0.321,13.97,0,0.7102
2851,665,1,100,5.27,167.1,0.269,14.15,0,0.7102
2852,665,2,100,3.12,81.9,0.707,18.12,0,0.7102
2853,665,3,100,4.23,72.4,0.545,15.5,0,0.7102
2854,665,4,100,4.56,175.2,0.423,15.14,0,0.7102
2855,665,5,100,3.78,56.5,0.525,14.35,0,0.7101
2856,666,0,100,6.46,141.5,0.775,14.96,0,0.7098
2857,666,1,100,6.23,177.7,0.295,14.78,0,0.7098
2858,666,2,100,5.42,156.8,0.759,18.53,0,0.7097
2859,666,3,100,2.64,137.8,0.386,16.75,0,0.7097
2860,667,0,100,6.06,145.0,0.454,16.52,0,0.7094
2861,667,1,100,6.07,51.4,0.85,18.34,0,0.7093
2862,667,2,100,0.95,121.9,0.701,17.12,0,0.7093
2863,667,3,100,5.15,59.9,0.797,17.43,0,0.7093
2864,668,0,100,5.28,160.9,0.527,15.96,0,0.7089
2865,668,1,100,3.56,213.8,0.536,16.92,0,0.7089
2866,668,2,100,3.84,139.4,0.86,18.87,0,0.7089
2867,668,3,100,5.56,156.5,0.224,13.15,0,0.7089
2868,669,0,100,6.31,112.2,0.13,13.52,0,0.7085
2869,669,1,100,4.4,177.5,0.793,18.91,0,0.7085
2870,669,2,100,2.75,198.9,0.652,17.54,0,0.7085
2871,669,3,100,2.05,47.4,0.408,15.62,0,0.7084
2872,670,0,100,3.08,95.5,0.185,14.71,0,0.7081
2873,670,1,100,1.42,71.7,0.472,15.01,0,0.708
2874,670,2,100,5.59,111.7,0.809,20.8,0,0.708
2875,670,3,100,1.21,78.7,0.389,14.96,0,0.708
2876,671,0,100,3.51,66.5,0.726,19.82,0,0.7076
2877,671,1,100,3.17,106.5,0.729,21.37,0,0.7076
2878,671,2,100,3.75,144.5,0.733,18.52,0,0.7076
2879,671,3,100,5.35,218.0,0.239,12.37,0,0.7076
2880,672,0,100,1.56,102.4,0.498,15.76,0,0.7072
2881,672,1,100,6.37,126.6,0.38,14.27,0,0.7072
2882,672,2,100,1.69,107.0,0.731,15.16,0,0.7072
2883,672,3,100,5.62,135.7,0.644,17.17,0,0.7071
2884,672,4,100,6.12,45.2,0.808,15.25,0,0.7071
2885,672,5,100,1.43,214.5,0.533,17.36,0,0.7071
2886,673,0,100,6.44,63.2,0.75,16.6,0,0.7067
2887,673,1,100,3.26,146.0,0.885,19.53,0,0.7067
2888,673,2,100,3.99,218.4,0.719,15.32,0,0.7067
2889,673,3,100,1.6,40.4,0.685,15.35,0,0.7067
2890,674,0,100,3.1,102.5,0.458,15.26,0,0.7063
2891,674,1,100,6.46,83.2,0.833,18.97,0,0.7063
2892,674,2,100,1.24,55.5,0.272,11.47,0,0.7063
2893,674,3,100,2.36,159.0,0.376,13.79,0,0.7062
2894,675,0,100,0.8,64.0,0.42,14.51,0,0.7059
2895,675,1,100,2.3,195.4,0.467,18.28,0,0.7059
2896,675,2,100,5.11,217.4,0.218,14.16,0,0.7058
2897,675,3,100,0.89,95.1,0.76,19.59,0,0.7058
2898,676,0,100,1.46,78.5,0.528,14.22,0,0.7054
2899,676,1,100,1.82,164.3,0.618,18.49,0,0.7054
2900,676,2,100,0.82,166.9,0.151,11.8,0,0.7054
2901,676,3,100,3.89,201.0,0.625,18.41,0,0.7054
2902,677,0,100,2.12,147.3,0.71,17.98,0,0.705
2903,677,1,100,3.03,216.8,0.39,16.72,0,0.705
2904,677,2,100,4.04,76.7,0.513,15.9,0,0.705
2905,677,3,100,1.15,59.5,0.157,17.18,0,0.7049
2906,678,0,100,4.18,61.3,0.267,14.43,0,0.7046
2907,678,1,100,3.48,112.3,0.463,14.26,0,0.7046
2908,678,2,100,0.98,72.1,0.883,17.89,0,0.7045
2909,678,3,100,4.28,195.2,0.607,16.86,0,0.7045
2910,679,0,100,6.4,175.4,0.734,16.57,0,0.7041
2911,679,1,100,3.81,148.5,0.575,17.37,0,0.7041
2912,679,2,100,3.48,158.2,0.266,15.17,0,0.7041
2913,679,3,100,6.4,89.5,0.352,13.54,0,0.7041
2914,679,4,100,2.3,101.9,0.709,17.28,0,0.7041
2915,679,5,100,2.66,57.5,0.304,10.85,0,0.704
2916,680,0,100,1.39,73.3,0.143,12.96,0,0.7037
2917,680,1,100,5.78,115.5,0.704,17.58,0,0.7037
2918,680,2,100,1.55,182.5,0.431,15.59,0,0.7036
2919,680,3,100,2.14,104.7,0.141,10.56,0,0.7036
2920,681,0,100,3.35,200.1,0.753,20.06,0,0.7032
2921,681,1,100,5.0,117.9,0.569,19.79,0,0.7032
2922,681,2,100,2.61,151.9,0.294,14.81,0,0.7032
2923,681,3,100,6.03,82.3,0.268,16.37,0,0.7032
2924,682,0,100,1.4,197.8,0.612,16.83,0,0.7028
2925,682,1,100,3.31,77.2,0.619,19.25,0,0.7028
2926,682,2,100,3.84,152.1,0.234,14.73,0,0.7028
2927,682,3,100,6.22,162.0,0.654,16.54,0,0.7028
2928,683,0,100,2.73,163.3,0.33,16.55,0,0.7024
2929,683,1,100,3.91,112.7,0.598,18.21,0,0.7024
2930,683,2,100,1.93,41.1,0.188,13.54,0,0.7024
2931,683,3,100,4.18,139.1,0.857,18.03,0,0.7023
2932,684,0,100,4.3,64.3,0.668,18.65,0,0.702
2933,684,1,100,2.93,218.3,0.613,17.98,0,0.7019
2934,684,2,100,5.05,210.4,0.12,13.44,0,0.7019
2935,684,3,100,1.77,166.6,0.772,20.27,0,0.7019
2936,685,0,100,0.99,163.5,0.777,19.96,0,0.7015
2937,685,1,100,5.66,165.7,0.372,15.46,0,0.7015
2938,685,2,100,5.45,174.6,0.147,14.58,0,0.7015
2939,685,3,100,5.46,60.3,0.521,17.78,0,0.7015
2940,686,0,100,1.46,92.3,0.216,16.38,0,0.7011
2941,686,1,100,3.27,83.8,0.284,13.74,0,0.7011
2942,686,2,100,4.63,91.3,0.567,17.57,0,0.7011
2943,686,3,100,3.51,141.1,0.26,14.96,0,0.701
2944,686,4,100,3.02,90.8,0.402,14.23,0,0.701
2945,686,5,100,6.26,101.2,0.541,17.41,0,0.701
2946,687,0,100,6.42,59.0,0.311,18.44,0,0.7006
2947,687,1,100,2.99,75.9,0.753,17.52,0,0.7006
2948,687,2,100,2.67,115.7,0.443,16.37,0,0.7006
2949,687,3,100,3.92,93.1,0.265,13.94,0,0.7006
2950,688,0,100,2.62,138.4,0.162,13.89,0,0.7002
2951,688,1,100,1.5,196.1,0.563,18.26,0,0.7002
2952,688,2,100,1.24,136.2,0.294,15.81,0,0.7002
2953,688,3,100,2.33,42.9,0.821,17.92,0,0.7001
2954,689,0,100,1.81,79.5,0.885,20.21,0,0.6998
2955,689,1,100,4.83,168.4,0.201,14.75,0,0.6997
2956,689,2,100,1.78,51.1,0.824,22.79,0,0.6997
2957,689,3,100,5.65,105.3,0.212,11.3,0,0.6997
2958,690,0,100,1.62,63.1,0.508,13.74,0,0.6993
2959,690,1,100,4.07,84.6,0.162,13.0,0,0.6993
2960,690,2,100,1.89,179.7,0.628,13.75,0,0.6993
2961,690,3,100,3.63,210.8,0.16,12.99,0,0.6993
2962,691,0,100,2.02,138.7,0.739,18.1,0,0.6989
2963,691,1,100,4.2,213.8,0.706,16.63,0,0.6989
2964,691,2,100,3.24,218.1,0.83,19.32,0,0.6989
2965,691,3,100,4.97,43.0,0.277,14.51,0,0.6988
2966,692,0,100,1.01,169.6,0.679,15.17,0,0.6985
2967,692,1,100,3.16,149.6,0.811,17.72,0,0.6985
2968,692,2,100,0.82,183.2,0.44,15.55,0,0.6984
2969,692,3,100,3.22,113.6,0.245,16.15,0,0.6984
2970,693,0,100,5.21,164.2,0.598,15.15,0,0.698
2971,693,1,100,3.18,121.8,0.418,16.45,0,0.698
2972,693,2,100,5.78,127.1,0.119,9.82,0,0.698
2973,693,3,100,5.19,176.4,0.427,14.85,0,0.698
2974,693,4,100,0.83,166.4,0.819,18.97,0,0.698
2975,693,5,100,4.53,143.3,0.235,12.09,0,0.6979
2976,694,0,100,3.37,210.3,0.607,17.79,0,0.6976
2977,694,1,100,3.15,78.4,0.687,19.86,0,0.6976
2978,694,2,100,1.46,67.1,0.144,13.57,0,0.6975
2979,694,3,100,1.75,110.0,0.674,15.28,0,0.6975
2980,695,0,100,3.02,205.7,0.415,14.88,0,0.6972
2981,695,1,100,2.43,111.0,0.671,15.07,0,0.6971
2982,695,2,100,2.4,170.2,0.395,15.84,0,0.6971
2983,695,3,100,3.56,43.6,0.218,15.21,0,0.6971
2984,696,0,100,5.85,42.8,0.665,17.47,0,0.6967
2985,696,1,100,1.77,166.8,0.392,13.3,0,0.6967
2986,696,2,100,2.88,78.4,0.652,16.13,0,0.6967
2987,696,3,100,3.21,189.7,0.827,19.15,0,0.6967
2988,697,0,100,6.36,118.5,0.607,17.98,0,0.6963
2989,697,1,100,6.47,164.8,0.62,18.89,0,0.6963
2990,697,2,100,4.96,152.2,0.656,13.74,0,0.6963
2991,697,3,100,4.7,67.4,0.88,19.01,0,0.6962
2992,698,0,100,5.21,87.4,0.145,14.16,0,0.6959
2993,698,1,100,1.43,204.4,0.799,19.42,0,0.6958
2994,698,2,100,4.85,105.0,0.311,14.83,0,0.6958
2995,698,3,100,1.01,197.4,0.25,13.26,0,0.6958
2996,699,0,100,5.34,90.8,0.556,15.03,0,0.6954
2997,699,1,100,2.18,191.5,0.855,17.14,0,0.6954
2998,699,2,100,5.98,135.7,0.29,12.44,0,0.6954
2999,699,3,100,4.84,79.7,0.461,15.52,0,0.6954
3000,700,0,100,3.81,204.7,0.15,11.93,0,0.695
3001,700,1,100,2.12,50.7,0.161,15.5,0,0.695
3002,700,2,100,4.25,85.3,0.621,17.55,0,0.695
3003,700,3,100,1.8,150.1,0.758,18.87,0,0.6949
3004,700,4,100,2.87,175.9,0.725,18.27,0,0.6949
3005,700,5,100,4.26,70.1,0.456,16.28,0,0.6949
3006,701,0,100,2.55,112.1,0.736,21.01,0,0.6945
3007,701,1,100,5.67,126.8,0.704,15.92,0,0.6945
3008,701,2,100,2.65,181.2,0.349,16.18,0,0.6945
3009,701,3,100,2.78,217.1,0.425,14.34,0,0.6945
3010,702,0,100,5.31,89.9,0.61,17.72,0,0.6941
3011,702,1,100,3.33,186.4,0.69,18.05,0,0.6941
3012,702,2,100,1.63,72.4,0.208,13.41,0,0.6941
3013,702,3,100,1.9,110.6,0.482,16.47,0,0.694
3014,703,0,100,1.38,154.0,0.781,17.45,0,0.6937
3015,703,1,100,5.56,76.4,0.352,14.87,0,0.6936
3016,703,2,100,2.05,63.8,0.8,19.4,0,0.6936
3017,703,3,100,2.52,185.9,0.117,12.06,0,0.6936
3018,704,0,100,5.54,194.2,0.751,20.16,0,0.6932
3019,704,1,100,2.08,116.5,0.256,12.84,0,0.6932
3020,704,2,100,5.59,107.7,0.836,20.91,0,0.6932
3021,704,3,100,0.93,86.6,0.895,18.19,0,0.6932
3022,705,0,100,2.94,88.3,0.251,14.72,0,0.6928
3023,705,1,100,4.68,202.3,0.746,16.41,0,0.6928
3024,705,2,100,4.81,90.0,0.168,11.36,0,0.6928
3025,705,3,100,5.84,178.6,0.736,16.43,0,0.6927
3026,706,0,100,4.74,128.3,0.377,16.82,0,0.6924
3027,706,1,100,2.17,192.3,0.691,17.82,0,0.6924
3028,706,2,100,2.25,51.8,0.123,12.49,0,0.6923
3029,706,3,100,4.75,218.2,0.239,10.75,0,0.6923
3030,707,0,100,4.87,212.1,0.129,11.41,0,0.692
3031,707,1,100,3.41,136.4,0.725,17.12,0,0.6919
3032,707,2,100,2.42,86.3,0.628,18.0,0,0.6919
3033,707,3,100,4.83,103.7,0.8,18.76,0,0.6919
3034,707,4,100,2.78,215.1,0.673,17.48,0,0.6919
3035,707,5,100,4.36,110.1,0.31,13.35,0,0.6919
3036,708,0,100,3.58,110.2,0.172,13.36,0,0.6915
3037,708,1,100,2.7,170.3,0.318,13.6,0,0.6915
3038,708,2,100,2.69,112.3,0.284,13.97,0,0.6914
3039,708,3,100,2.8,46.5,0.699,15.97,0,0.6914
3040,709,0,100,0.96,97.1,0.556,14.45,0,0.6911
3041,709,1,100,4.15,141.3,0.777,17.43,0,0.691
3042,709,2,100,6.47,151.4,0.703,17.98,0,0.691
3043,709,3,100,1.64,181.8,0.278,14.37,0,0.691
3044,710,0,100,4.36,178.6,0.837,17.93,0,0.6906
3045,710,1,100,3.43,116.7,0.54,15.77,0,0.6906
3046,710,2,100,6.22,217.0,0.525,17.08,0,0.6906
3047,710,3,100,6.2,90.9,0.779,19.53,0,0.6906
3048,711,0,100,4.23,135.7,0.219,13.16,0,0.6902
3049,711,1,100,4.67,190.0,0.644,18.73,0,0.6902
3050,711,2,100,4.19,199.8,0.777,19.76,0,0.6901
3051,711,3,100,3.58,73.8,0.179,15.82,0,0.6901
3052,712,0,100,5.28,80.4,0.229,13.05,0,0.6898
3053,712,1,100,4.8,42.5,0.639,16.7,0,0.6897
3054,712,2,100,5.22,40.2,0.109,9.2,0,0.6897
3055,712,3,100,0.88,51.5,0.29,13.26,0,0.6897
3056,713,0,100,6.24,83.8,0.853,19.97,0,0.6893
3057,713,1,100,4.43,121.2,0.183,15.57,0,0.6893
3058,713,2,100,6.27,61.2,0.384,13.52,0,0.6893
3059,713,3,100,2.04,66.8,0.204,12.64,0,0.6893
3060,714,0,100,1.96,49.8,0.178,12.69,0,0.6889
3061,714,1,100,4.68,56.1,0.27,14.33,0,0.6889
3062,714,2,100,3.12,167.2,0.719,13.71,0,0.6889
3063,714,3,100,4.17,187.9,0.372,14.04,0,0.6888
3064,714,4,100,5.32,95.9,0.512,17.76,0,0.6888
3065,714,5,100,6.04,197.9,0.703,17.27,0,0.6888
3066,715,0,100,4.81,105.0,0.829,16.01,0,0.6884
3067,715,1,100,4.41,55.9,0.829,17.84,0,0.6884
3068,715,2,100,2.1,103.8,0.533,17.04,0,0.6884
3069,715,3,100,3.25,76.5,0.645,16.84,0,0.6884
3070,716,0,100,3.1,50.8,0.208,15.24,0,0.688
3071,716,1,100,4.0,164.0,0.744,16.15,0,0.688
3072,716,2,100,4.48,72.7,0.424,14.53,0,0.688
3073,716,3,100,4.62,149.2,0.361,16.22,0,0.6879
3074,717,0,100,4.47,113.4,0.648,15.45,0,0.6876
3075,717,1,100,2.08,194.5,0.856,14.93,0,0.6875
3076,717,2,100,4.46,107.1,0.167,13.34,0,0.6875
3077,717,3,100,2.42,198.6,0.213,14.24,0,0.6875
3078,718,0,100,2.8,180.5,0.876,20.67,0,0.6871
3079,718,1,100,1.68,175.2,0.469,14.85,0,0.6871
3080,718,2,100,1.06,176.9,0.484,16.02,0,0.6871
3081,718,3,100,1.46,99.8,0.444,14.12,0,0.6871
3082,719,0,100,5.99,130.2,0.695,15.72,0,0.6867
3083,719,1,100,4.69,65.7,0.537,17.18,0,0.6867
3084,719,2,100,2.18,118.3,0.344,16.57,0,0.6867
3085,719,3,100,1.38,192.0,0.146,12.76,0,0.6867
3086,720,0,100,2.55,54.6,0.387,16.13,0,0.6863
